gene	sulem2015	saleheen2017	elgh	karcewski2019	deboever2018	any
RPUSD1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
RPUSD2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPUSD3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPUSD4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RRAD	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RRAGA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RRAGB	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RRAGC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RRAGD	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RRAS	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RRAS2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RRBP1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RREB1	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
RRH	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
RRM1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RRM2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RRM2B	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RRN3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RRNAD1	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
RRP1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RRP12	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RRP15	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
RRP1B	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
RRP36	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RRP7A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RRP8	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
RRP9	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RRS1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RS1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RSAD1	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE
RSAD2	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE
RSBN1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RSBN1L	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RSC1A1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RSF1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RSL1D1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RSL24D1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RSPH1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
RSPH10B	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RSPH10B2	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
RSPH14	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RSPH3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RSPH4A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RSPH6A	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
RSPH9	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RSPO1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RSPO2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RSPO3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RSPO4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RSPRY1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RSRC1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RSRC2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RSRP1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RSU1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RTBDN	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RTCA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RTCB	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RTEL1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RTF1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RTF2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RTKN	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RTKN2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RTL1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RTL10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RTL3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RTL4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RTL5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RTL6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RTL8A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RTL8B	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RTL8C	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RTL9	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RTN1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RTN2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RTN3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RTN4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RTN4IP1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RTN4R	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RTN4RL1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RTN4RL2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RTP1	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
RTP2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RTP3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RTP4	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
RTP5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RTRAF	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RTTN	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RUBCN	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RUBCNL	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RUFY1	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
RUFY2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RUFY3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RUFY4	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
RUNDC1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RUNDC3A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RUNDC3B	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RUNX1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RUNX1T1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RUNX2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RUNX3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RUSC1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RUSC2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RUVBL1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RUVBL2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RWDD1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RWDD2A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RWDD2B	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RWDD3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RWDD4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RXFP1	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE
RXFP2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RXFP3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RXFP4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RXRA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RXRB	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RXRG	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RXYLT1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RYBP	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RYK	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RYR1	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
RYR2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RYR3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S100A1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S100A10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S100A11	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S100A12	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S100A13	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S100A14	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S100A16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S100A2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S100A3	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE
S100A4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S100A5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S100A6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S100A7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S100A7A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S100A8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S100A9	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S100B	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S100G	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S100P	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S100PBP	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S100Z	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE
S1PR1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S1PR2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S1PR3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S1PR4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S1PR5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SAA1	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
SAA2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SAA4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SAAL1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SAC3D1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SACM1L	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SACS	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SAE1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SAFB	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SAFB2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SAG	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
SAGE1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SALL1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SALL2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SALL3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SALL4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SAMD1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SAMD10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SAMD11	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SAMD12	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SAMD13	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SAMD14	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
SAMD15	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
SAMD3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SAMD4A	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE
SAMD4B	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SAMD5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SAMD7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SAMD8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SAMD9	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE
SAMD9L	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
SAMHD1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SAMM50	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SAMSN1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SAP130	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SAP18	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
SAP25	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SAP30	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SAP30BP	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SAP30L	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SAPCD1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SAPCD2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SAR1A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SAR1B	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SARAF	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SARDH	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
SARM1	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
SARNP	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SARS	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SARS2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SART1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SART3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SASH1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SASH3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SASS6	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
SAT1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SAT2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SATB1	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
SATB2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SATL1	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
SAV1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SAXO1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SAXO2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SAYSD1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
SBDS	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
SBF1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SBF2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SBK1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SBK2	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
SBK3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SBNO1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SBNO2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SBSN	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SBSPON	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
SC5D	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCAF1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCAF11	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCAF4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCAF8	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
SCAI	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCAMP1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCAMP2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCAMP3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCAMP4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCAMP5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCAND1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCAP	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCAPER	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCARA3	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
SCARA5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCARB1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCARB2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCARF1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
SCARF2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCCPDH	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCD	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCD5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCEL	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
SCFD1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCFD2	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
SCG2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCG3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCG5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCGB1A1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCGB1C1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
SCGB1C2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCGB1D1	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
SCGB1D2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCGB1D4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCGB2A1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCGB2A2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCGB2B2	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
SCGB3A1	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
SCGB3A2	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE
SCGN	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCHIP1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCIMP	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCIN	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCLT1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCLY	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCMH1	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
SCML1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCML2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCML4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCN10A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCN11A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCN1A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCN1B	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCN2A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCN2B	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
SCN3A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCN3B	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCN4A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCN4B	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCN5A	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
SCN7A	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
SCN8A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCN9A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCNM1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCNN1A	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE
SCNN1B	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCNN1D	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
SCNN1G	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCO1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCO2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCOC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCP2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCP2D1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCPEP1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCRG1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCRIB	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCRN1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCRN2	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
SCRN3	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE
SCRT1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCRT2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCT	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCTR	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
SCUBE1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCUBE2	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE
SCUBE3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCX	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCYGR1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCYGR10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCYGR2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCYGR3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCYGR4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCYGR5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCYGR6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCYGR7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCYGR8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCYGR9	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCYL1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCYL2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SCYL3	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
SDAD1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SDC1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SDC2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SDC3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SDC4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SDCBP	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
SDCBP2	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE
SDCCAG8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SDE2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SDF2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SDF2L1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SDF4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SDHA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SDHAF1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SDHAF2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SDHAF3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SDHAF4	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
SDHB	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SDHC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SDHD	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SDIM1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SDK1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SDK2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SDR16C5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SDR39U1	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
SDR42E1	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
SDR42E2	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
SDR9C7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SDS	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SDSL	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
SEBOX	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
SEC11A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SEC11C	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SEC13	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SEC14L1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SEC14L2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SEC14L3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SEC14L4	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
SEC14L5	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE
SEC14L6	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
SEC16A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SEC16B	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE
SEC22A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SEC22B	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SEC22C	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SEC23A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SEC23B	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SEC23IP	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
SEC24A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SEC24B	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SEC24C	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SEC24D	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SEC31A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SEC31B	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
SEC61A1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SEC61A2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SEC61B	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SEC61G	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SEC62	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SEC63	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SECISBP2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SECISBP2L	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SECTM1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
SEH1L	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SEL1L	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
SEL1L2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
